"","ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","Income_fixed","Products","Amount"
"11793",6327,1967,"Graduation","Together",65777,0,0,2013-12-19,87,1,2,8,6,1,"0","0","0","0","0","0","0","US",65777,"Meat",435
"11794",6327,1967,"Graduation","Together",65777,0,0,2013-12-19,87,1,2,8,6,1,"0","0","0","0","0","0","0","US",65777,"Fish",28
"11795",6327,1967,"Graduation","Together",65777,0,0,2013-12-19,87,1,2,8,6,1,"0","0","0","0","0","0","0","US",65777,"Sweet",32
"11796",6327,1967,"Graduation","Together",65777,0,0,2013-12-19,87,1,2,8,6,1,"0","0","0","0","0","0","0","US",65777,"Gold",54
"11797",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Wines",141
"11798",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Fruits",70
"11799",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Meat",106
"11800",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Fish",72
"11801",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Sweet",19
"11802",6131,1980,"2n Cycle","Married",70829,1,1,2013-12-01,87,2,4,2,8,3,"0","0","0","0","0","0","0","SP",70829,"Gold",23
"11803",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Wines",445
"11804",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Fruits",37
"11805",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Meat",359
"11806",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Fish",98
"11807",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Sweet",28
"11808",5798,1973,"Master","Together",NA,0,0,2013-11-23,87,1,2,4,8,1,"0","0","0","0","0","0","0","GER",48150,"Gold",18
"11809",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Wines",327
"11810",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Fruits",9
"11811",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Meat",122
"11812",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Fish",19
"11813",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Sweet",14
"11814",10379,1962,"Master","Single",59247,0,2,2013-11-08,87,5,5,2,9,6,"0","0","0","0","0","0","0","SP",59247,"Gold",83
"11815",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Wines",6
"11816",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Fruits",1
"11817",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Meat",2
"11818",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Fish",2
"11819",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Sweet",0
"11820",606,1967,"Graduation","Single",25930,1,1,2013-10-10,87,1,1,0,2,7,"0","0","0","0","0","0","0","SP",25930,"Gold",4
"11821",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Wines",197
"11822",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Fruits",107
"11823",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Meat",227
"11824",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Fish",7
"11825",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Sweet",59
"11826",7801,1959,"Graduation","Together",54753,0,1,2013-09-12,87,3,5,2,11,4,"0","0","0","0","0","0","0","SA",54753,"Gold",131
"11827",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Wines",38
"11828",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Fruits",1
"11829",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Meat",24
"11830",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Fish",0
"11831",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Sweet",0
"11832",2445,1974,"PhD","Together",28440,1,0,2013-07-07,87,1,2,0,3,8,"0","0","0","0","0","0","0","SP",28440,"Gold",0
"11833",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Wines",25
"11834",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Fruits",5
"11835",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Meat",19
"11836",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Fish",7
"11837",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Sweet",0
"11838",5346,1973,"2n Cycle","Married",23559,1,0,2013-07-03,87,3,3,0,3,7,"0","0","0","0","0","0","0","GER",23559,"Gold",23
"11839",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Wines",243
"11840",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Fruits",131
"11841",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Meat",217
"11842",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Fish",85
"11843",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Sweet",6
"11844",550,1952,"Graduation","Divorced",62335,0,1,2013-05-23,87,2,3,3,13,2,"0","0","0","0","0","0","0","SP",62335,"Gold",26
"11845",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Wines",457
"11846",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Fruits",5
"11847",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Meat",106
"11848",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Fish",15
"11849",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Sweet",17
"11850",4478,1979,"Graduation","Married",63777,1,1,2013-03-24,87,8,11,1,6,8,"0","0","0","0","0","0","0","IND",63777,"Gold",53
"11851",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Wines",623
"11852",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Fruits",53
"11853",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Meat",178
"11854",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Fish",23
"11855",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Sweet",17
"11856",2350,1972,"Graduation","Married",59666,1,1,2013-03-22,87,7,3,2,8,8,"0","1","0","0","0","0","0","CA",59666,"Gold",133
"11857",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Wines",544
"11858",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Fruits",13
"11859",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Meat",85
"11860",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Fish",8
"11861",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Sweet",6
"11862",1118,1956,"Master","Married",50965,0,1,2013-02-20,87,3,10,4,5,8,"1","0","0","0","0","0","0","SP",50965,"Gold",29
"11863",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Wines",162
"11864",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Fruits",33
"11865",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Meat",124
"11866",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Fish",40
"11867",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Sweet",28
"11868",1491,1965,"2n Cycle","Together",71488,0,0,2013-02-18,87,2,3,4,7,1,"0","0","0","0","0","0","0","CA",71488,"Gold",172
"11869",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Wines",631
"11870",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Fruits",28
"11871",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Meat",491
"11872",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Fish",30
"11873",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Sweet",14
"11874",4507,1952,"Graduation","Single",72228,0,0,2012-11-27,87,1,6,7,8,3,"0","0","0","0","0","0","0","SP",72228,"Gold",56
"11875",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Wines",189
"11876",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Fruits",2
"11877",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Meat",55
"11878",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Fish",0
"11879",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Sweet",5
"11880",7023,1953,"PhD","Single",46231,2,1,2012-11-26,87,4,6,1,4,9,"0","0","0","0","0","0","0","SA",46231,"Gold",12
"11881",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Wines",1073
"11882",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Fruits",0
"11883",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Meat",629
"11884",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Fish",145
"11885",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Sweet",37
"11886",6977,1974,"Graduation","Together",75702,0,1,2012-10-14,87,1,10,5,13,6,"0","0","1","0","0","0","0","SP",75702,"Gold",37
"11887",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Wines",91
"11888",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Fruits",3
"11889",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Meat",52
"11890",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Fish",2
"11891",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Sweet",1
"11892",4042,1971,"Graduation","Divorced",43300,0,1,2012-10-13,87,3,4,0,4,8,"0","0","0","0","0","1","0","CA",43300,"Gold",31
"11893",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Wines",736
"11894",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Fruits",163
"11895",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Meat",818
"11896",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Fish",212
"11897",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Sweet",163
"11898",7274,1957,"Graduation","Married",78618,0,0,2012-09-28,87,1,4,7,10,2,"0","1","0","0","0","0","0","SP",78618,"Gold",61
"11899",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Wines",19
"11900",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Fruits",4
"11901",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Meat",12
"11902",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Fish",2
"11903",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Sweet",2
"11904",2902,1958,"Graduation","Together",NA,1,1,2012-09-03,87,1,1,0,3,5,"0","0","0","0","0","0","0","AUS",56796,"Gold",6
"11905",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Wines",64
"11906",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Fruits",4
"11907",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Meat",68
"11908",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Fish",7
"11909",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Sweet",5
"11910",3332,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","GER",29760,"Gold",17
"11911",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Wines",64
"11912",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Fruits",4
"11913",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Meat",68
"11914",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Fish",7
"11915",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Sweet",5
"11916",7433,1985,"Graduation","Single",29760,1,0,2012-08-29,87,4,3,1,4,8,"0","0","0","0","0","0","0","SP",29760,"Gold",17
"11917",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Wines",274
"11918",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Fruits",0
"11919",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Meat",21
"11920",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Fish",4
"11921",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Sweet",6
"11922",9386,1962,"Graduation","Together",50127,0,1,2014-05-29,88,1,5,1,6,6,"0","1","0","0","0","0","0","SP",50127,"Gold",15
"11923",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Wines",7
"11924",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Fruits",6
"11925",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Meat",13
"11926",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Fish",7
"11927",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Sweet",6
"11928",5176,1988,"Graduation","Together",29604,1,0,2013-12-08,88,1,1,0,3,9,"1","0","0","0","0","0","0","SA",29604,"Gold",14
"11929",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Wines",205
"11930",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Fruits",7
"11931",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Meat",41
"11932",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Fish",3
"11933",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Sweet",2
"11934",10323,1952,"Graduation","Married",49413,0,1,2013-10-25,88,2,4,2,5,5,"0","0","0","0","0","0","0","SP",49413,"Gold",46
"11935",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Wines",99
"11936",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Fruits",27
"11937",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Meat",102
"11938",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Fish",28
"11939",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Sweet",48
"11940",4682,1958,"Graduation","Married",51876,0,0,2013-10-15,88,1,2,2,8,1,"0","0","0","0","0","0","0","GER",51876,"Gold",6
"11941",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Wines",215
"11942",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Fruits",13
"11943",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Meat",87
"11944",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Fish",17
"11945",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Sweet",17
"11946",3083,1974,"Graduation","Married",45837,1,1,2013-07-26,88,5,6,2,5,7,"0","0","0","0","0","0","0","SP",45837,"Gold",24
"11947",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Wines",714
"11948",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Fruits",76
"11949",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Meat",395
"11950",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Fish",116
"11951",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Sweet",0
"11952",8015,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Gold",12
"11953",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Wines",714
"11954",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Fruits",76
"11955",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Meat",395
"11956",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Fish",116
"11957",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Sweet",0
"11958",1745,1962,"PhD","Divorced",85696,0,0,2013-05-03,88,1,4,6,9,1,"0","0","0","0","0","1","0","SP",85696,"Gold",12
"11959",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Wines",317
"11960",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Fruits",25
"11961",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Meat",265
"11962",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Fish",25
"11963",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Sweet",19
"11964",3136,1962,"Master","Divorced",59432,0,1,2013-04-13,88,3,5,3,11,5,"0","0","0","0","0","0","0","SP",59432,"Gold",12
"11965",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Wines",537
"11966",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Fruits",6
"11967",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Meat",42
"11968",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Fish",16
"11969",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Sweet",6
"11970",6991,1951,"Graduation","Divorced",43185,0,1,2013-04-10,88,2,9,3,6,8,"0","0","0","0","0","0","0","AUS",43185,"Gold",30
"11971",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Wines",565
"11972",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Fruits",6
"11973",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Meat",65
"11974",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Fish",0
"11975",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Sweet",6
"11976",8132,1975,"PhD","Married",60631,1,1,2013-04-05,88,5,9,2,8,7,"0","1","0","0","0","0","0","GER",60631,"Gold",19
"11977",503,1985,"Master","Married",20559,1,0,2013-03-12,88,2,2,0,3,8,"0","0","0","0","0","0","0","AUS",20559,"Wines",13
"11978",503,1985,"Master","Married",20559,1,0,2013-03-12,88,2,2,0,3,8,"0","0","0","0","0","0","0","AUS",20559,"Fruits",1
"11979",503,1985,"Master","Married",20559,1,0,2013-03-12,88,2,2,0,3,8,"0","0","0","0","0","0","0","AUS",20559,"Meat",29
"11980",503,1985,"Master","Married",20559,1,0,2013-03-12,88,2,2,0,3,8,"0","0","0","0","0","0","0","AUS",20559,"Fish",3
